Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Yellow Wall","Otter Cliffs > Acadia National Park > Maine",https://www.mountainproject.com/route/106824332/yellow-wall,2.8,-1,"Trad, TR",5.8,1,50,44.31194,-68.18919
"5.9 Face","The Bubble > Mount St. Helena > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734870/59-face,2.1,-1,"Sport, TR",5.9,1,60,38.65093,-122.61322
"Blonde Dwarf","Magic Bus > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732326/blonde-dwarf,2.1,-1,"Trad, TR",5.9,1,60,36.15337,-115.43547
"Lieback Corner","Waterfall Cliff > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736465/lieback-corner,2.1,-1,"Trad, TR",5.7,1,60,37.2265,-122.1053
"Corner Route","Main Rock > Mickey's Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735113/corner-route,2.1,-1,"Sport, TR",5.10b,1,50,37.88859,-122.63268
"Le Nouveau Riche","The Riviera > The Bihedral Area > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748897/le-nouveau-riche,2.1,-1,"Trad, Sport, TR","5.10b/c PG13",1,85,40.0034,-105.3959
"Jasper's Dihedral","5. Saturday Buttress > Prairie Walls Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/105827346/jaspers-dihedral,2.9,-1,"Trad, TR",5.8,1,45,43.69926,-96.18333
"Fine Line","West Ridge - part D - Xanadu to Pony Express > The West Ridge > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105758026/fine-line,2.2,-1,"Trad, TR",5.9,1,80,39.93239,-105.28874
"Urban Sprawl","S-Curve - Upper Wall > S-Curves > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740576/urban-sprawl,2.4,-1,"Sport, TR","5.10a PG13",1,60,40.63471,-111.72262
"Corner Climb","Duncan's Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105750928/corner-climb,2.1,-1,"Trad, TR",5.7,1,,40.53352,-105.14488
Skink,"r. Lou's Wall > Peterskill > The Gunks > New York",https://www.mountainproject.com/route/105899755/skink,2.5,-1,"Trad, TR",5.8-,1,60,41.7391,-74.21408
"Shadow of a Hangdog (aka Fat Fingers)","MBA Buttress > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105748606/shadow-of-a-hangdog-aka-fat-fingers,2.7,-1,"Trad, TR",5.10b,1,45,39.7684,-105.218
"Leading to Death","Waterfall Cliff > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734777/leading-to-death,2.2,-1,"Trad, TR",5.9,1,70,37.2265,-122.1053
"Only Way To Fly","Cracked Wall > Bishop Peak > San Luis Obispo > Central Coast > California",https://www.mountainproject.com/route/105737333/only-way-to-fly,3.2,-1,"Sport, TR",5.10c,1,50,35.30227,-120.69427
"That's Weak","Vampire Rock > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748274/thats-weak,2.1,-1,"Sport, TR",5.10a,1,,39.997,-105.4139
"Reach Around","f. Off Limits & Reach Around Walls > Peterskill > The Gunks > New York",https://www.mountainproject.com/route/105902378/reach-around,2.8,-1,"Trad, TR",5.8,1,60,41.74033,-74.21654
Malign,"Happy Hour Crag > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105756556/malign,2.0,-1,"Trad, TR",5.7,1,,40.0033,-105.3939
Fallout,"90 Foot Wall > Eagle Creek Canyon > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105856263/fallout,2.7,-1,"Trad, TR",5.9,1,70,38.9506,-120.1165
"Great Race","San Ysidro > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/105794586/great-race,3.0,-1,"Sport, TR",5.10a,1,70,34.45379,-119.62329
"Gold Wall","Gold Wall > X Rock > Durango > Colorado",https://www.mountainproject.com/route/105820447/gold-wall,3.3,-1,"Sport, TR",5.10+,1,50,37.31071,-107.86172
"Cragmont Undercling","Northeast Face > Cragmont Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735194/cragmont-undercling,2.0,-1,"Trad, TR",5.7,1,40,37.89205,-122.26333
Marionette,"2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105944174/marionette,3.8,-1,"Trad, TR",5.11c,1,80,38.07178,-81.08006
"Off Line","Overhang Area > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105749395/off-line,2.0,-1,"Sport, TR",5.8,1,45,39.76834,-105.21695
"Peak Performance","Otter Cliffs > Acadia National Park > Maine",https://www.mountainproject.com/route/106112846/peak-performance,2.9,-1,"Trad, TR",5.10a/b,1,60,44.31194,-68.18919
"Dihedral Route","Duncan's Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105750934/dihedral-route,2.3,-1,"Trad, TR",5.9,1,,40.53352,-105.14488
"Quetico Crack","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/105831429/quetico-crack,2.6,-1,"Trad, TR",5.8,1,90,47.32016,-91.21086
Splash,"The Riviera > The Bihedral Area > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105749938/splash,2.0,-1,"Trad, Sport, TR",5.7,1,85,40.0034,-105.3959
"Twin Peaks","The Watermark > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105756535/twin-peaks,2.0,-1,"Sport, TR",5.10a/b,1,90,39.9983,-105.413
"Chicken Hawk","Chicken Wall > The Clock Tower > The Sport Park > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748876/chicken-hawk,2.0,-1,"Sport, TR",5.9,1,,39.97234,-105.4631
"Easy Rider","Middle Earth > Mission Gorge > South SD > San Diego > California",https://www.mountainproject.com/route/105794178/easy-rider,2.0,-1,"Sport, TR",5.7,1,25,32.8242,-117.051
"Is This How You Clip?  AKA: Douglas's Excellent Adventure","The Dump (Routes) > The Dump > North Carolina",https://www.mountainproject.com/route/107989279/is-this-how-you-clip-aka-douglass-excellent-adventure,2.2,-1,"Sport, TR",5.7,1,50,36.0971,-81.7719
"Wounderwall - Right","Otter Cliffs > Acadia National Park > Maine",https://www.mountainproject.com/route/106843479/wounderwall-right,2.7,-1,TR,5.7,1,50,44.31194,-68.18919
"Finger Licker","3. Black Wall - Right > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/106243936/finger-licker,3.3,-1,"Trad, TR",5.11a,1,70,39.32564,-120.31425
"The Yellow Wallpaper","m. Crevice right, and Psycho Wall > Peterskill > The Gunks > New York",https://www.mountainproject.com/route/105912503/the-yellow-wallpaper,3.0,-1,"Trad, TR",5.9+,1,70,41.73965,-74.21529
Qs,"The Boulderado > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748105/qs,2.5,-1,"Sport, TR",5.9+,1,,39.99738,-105.41615
"Wonder Wall","Otter Cliffs > Acadia National Park > Maine",https://www.mountainproject.com/route/106034980/wonder-wall,2.7,-1,TR,5.9,1,50,44.31194,-68.18919
"The Rack","08: Two Pines Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730388/the-rack,2.8,-1,"Trad, TR",5.7,1,60,43.41367,-89.7134
"Kentucky Fried Penguin","Kentucky Fried Penguin > Logan > Wasatch Range > Utah",https://www.mountainproject.com/route/105740726/kentucky-fried-penguin,2.6,-1,"Sport, TR",5.9+,1,80,41.7679,-111.6637
"Monkey Bob","South Face > Surprising Crag > The Sport Park > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105764040/monkey-bob,1.9,-1,"Sport, TR",5.8,1,,39.97305,-105.46306
"Top Choice","Carnivore Boulders > Little Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/106744907/top-choice,3.6,-1,"Trad, TR",5.10-,1,30,30.49822,-98.82783
"Sculpture's Crack","Sculpture's Crack Wall > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106055109/sculptures-crack,3.4,-1,TR,5.10c,1,40,34.27146,-118.60379
"Panty Line","Panty Wall > 03-First Pullout (Calico I) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105939414/panty-line,2.8,-1,"Trad, TR","5.10a R",1,80,36.14964,-115.4299
Pup,"Upper Security Risk > Security Risk Massif > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748313/pup,2.2,-1,"Sport, TR",5.9,1,,40.0048,-105.3931
"Jolly Roger","Upper Major Mass & Jungle Gym Tower > 5.3 - Doorway Rocks - Major Mass > East Bluff 05 - Potholes Area > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730253/jolly-roger,3.5,-1,"Trad, TR",5.8,1,,43.41403,-89.71997
"Walkin' a Thin Line","Main Rock > Mickey's Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734882/walkin-a-thin-line,2.6,-1,"Sport, TR","5.10c R",1,60,37.88859,-122.63268
"Five-Eight Crack","Rincon - Center Route & R > Rincon > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749242/five-eight-crack,1.9,-1,"Trad, TR","5.8 R",1,,39.93423,-105.28939
"Get Rich","Upper Capitalist Crag > Capitalist Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105758632/get-rich,2.2,-1,"Sport, TR",5.10a,1,80,39.74014,-105.32785
"Mystery Hole","Shute-Mills Area > The Far Side > Mount St. Helena > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734759/mystery-hole,2.9,-1,"Sport, TR",5.10a,1,40,38.65134,-122.61858
"Nuptial Vow","The Cathedral > Ferguson Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740396/nuptial-vow,1.9,-1,"Sport, TR",5.8,1,60,40.61349,-111.77875
"Dr. Coolhead","Zoo Wall > The Narrows > Wichita Mountains Wildlife Refuge > Oklahoma",https://www.mountainproject.com/route/105861339/dr-coolhead,3.3,-1,"Trad, TR","5.10d X",1,60,34.69731,-98.66948
"John Adams' Adams Apple","Brown Cloud Rocks > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105748208/john-adams-adams-apple,1.9,-1,"Trad, TR",5.7,1,50,39.76833,-105.2159
"In Between the Lines","Overhang Area > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105749401/in-between-the-lines,1.9,-1,"Sport, TR",5.9-,1,,39.76834,-105.21695
"3) Morphine","Sax Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106919665/3-morphine,2.6,-1,"Sport, TR",5.9,1,50,46.13658,-92.85931
Halle-Bop,"Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748463/halle-bop,1.9,-1,"Sport, TR",5.10d,1,40,39.73929,-105.41527
"Fallen Knight","Minnesota Strip > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/105844633/fallen-knight,2.6,-1,"Trad, TR",5.9,1,70,45.39843,-92.6535
"Dr. Michael Solar","West Ridge - part D - Xanadu to Pony Express > The West Ridge > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749746/dr-michael-solar,1.9,-1,"Trad, TR",5.7,1,25,39.93239,-105.28874
"Real McCoy","Ed and Terry Wall > Rock Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741230/real-mccoy,2.9,-1,"Trad, TR",5.8,1,90,40.2645,-111.6232
"Acid Rock","06: Gill's Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730748/acid-rock,3.7,-1,TR,5.12a,1,40,43.41364,-89.71275
"Water Ballet","Dead Cats > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/105855177/water-ballet,2.6,-1,"Sport, TR",5.10b/c,1,30,30.3636,-98.1255
"Fire Water","Good Medicine Area > Ruth Lake > Uinta Mountains > Utah",https://www.mountainproject.com/route/105741128/fire-water,1.9,-1,"Sport, TR",5.7,1,50,40.73091,-110.87835
"Sun Dog","Good Medicine Area > Ruth Lake > Uinta Mountains > Utah",https://www.mountainproject.com/route/105741131/sun-dog,1.9,-1,"Sport, TR",5.7,1,40,40.73091,-110.87835
"I, Robot","Happy Hour Crag > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748367/i-robot,1.8,-1,"Trad, TR",5.7,1,,40.0033,-105.3939
Sidelines,"Overhang Area > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105749404/sidelines,2.0,-1,"Sport, TR",5.10a,1,,39.76834,-105.21695
Vacillation,"08: Two Pines Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106388519/vacillation,2.6,-1,"Trad, TR",5.7+,1,,43.41367,-89.7134
"How Low Can You Go?","(j) Rope de Dope Block > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106498560/how-low-can-you-go,1.8,-1,"Sport, TR",5.7,1,,44.36563,-121.14334
"Tall T","The Tall Wall > Western Wall Area > Alabama Hills > Lone Pine Area > Sierra Eastside > California",https://www.mountainproject.com/route/106277918/tall-t,2.5,-1,"Sport, TR",5.10b,1,70,36.6071,-118.1328
"Liar Liar","The Trad Lands > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105750856/liar-liar,2.5,-1,"Trad, TR",5.8,1,50,39.76849,-105.21835
"Cat Crack","Rexrodes > Mount Woodson > North SD > San Diego > California",https://www.mountainproject.com/route/109868075/cat-crack,3.9,-1,"Trad, TR",5.11a/b,1,45,32.99876,-116.96932
"Beginners Demise","15: Pseudo Hawk's Nest > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730625/beginners-demise,3.4,-1,TR,5.11a,1,,43.41353,-89.71515
Solitary,"Alcatraz Wall > Prison Camp (Gordon Hirabayashi) Area > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738386/solitary,2.0,-1,"Sport, TR",5.7,1,60,32.33311,-110.72455
K'Nex,"Tinker Toys > Rock Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105742091/knex,1.8,-1,"Sport, TR",5.8,1,30,40.265,-111.6223
"Are We Not Men","Happy Hour Crag > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748373/are-we-not-men,1.8,-1,"Trad, TR","5.7 PG13",1,,40.0033,-105.3939
"Hidden Treasure","Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/105827817/hidden-treasure,3.5,-1,"Trad, TR",5.11b,1,90,47.32016,-91.21086
"South Face","Indian Rock > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734960/south-face,1.8,-1,"Sport, TR",5.8+,1,30,37.2319,-122.0934
"Moss Slab","Northeast Face > Cragmont Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734618/moss-slab,2.0,-1,TR,5.10-,1,40,37.89205,-122.26333
Dandi-Line,"West Ridge - part C - Pony Express to Long John > The West Ridge > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105754636/dandi-line,1.8,-1,"Trad, TR",5.7,1,,39.93203,-105.28849
"Lower Diagonal","05: Pedestal Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730805/lower-diagonal,2.5,-1,"Trad, TR",5.8,1,50,43.41359,-89.71252
"Interface aka Slab Left","Brown Cloud Rocks > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105748196/interface-aka-slab-left,1.8,-1,"Sport, TR",5.8,1,40,39.76833,-105.2159
"Just Jerry","Luther Spires > Luther Spires > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/105736061/just-jerry,2.5,-1,"Sport, TR",5.9,1,40,38.79979,-119.9998
"Civilized Evil","Cracked Wall > Bishop Peak > San Luis Obispo > Central Coast > California",https://www.mountainproject.com/route/105737258/civilized-evil,2.9,-1,"Trad, TR",5.10a,1,50,35.30227,-120.69427
"The Spine","Haus Rock > Keystone a.k.a. Montezuma > Colorado",https://www.mountainproject.com/route/105909993/the-spine,2.6,-1,"Sport, TR",5.11a,1,,39.60924,-105.91895
"Grape Ape","Planet of the Apes Wall > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/105924029/grape-ape,1.9,-1,TR,5.9,1,,34.09765,-118.72905
"Take Me To The River","Dogwood Crag > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105742004/take-me-to-the-river,1.8,-1,"Sport, TR",5.7,1,50,40.6238,-111.7671
"Jam It","The Boulderado > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748099/jam-it,1.8,-1,"Trad, TR",5.8-,1,,39.99738,-105.41615
"The Crack","Beaver Street Wall > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734825/the-crack,2.5,-1,"Trad, TR","5.10a PG13",1,60,37.7655,-122.4368
"Inside Corner","Wisconsin Strip > Interstate State Park > Wisconsin",https://www.mountainproject.com/route/105794836/inside-corner,2.4,-1,"Trad, TR",5.8,1,,45.39975,-92.64995
Monogamy,"The Cathedral > Ferguson Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740399/monogamy,1.7,-1,"Sport, TR",5.7,1,60,40.61349,-111.77875
"Mama Bear","Three Bears > Pilot Mountain > North Carolina",https://www.mountainproject.com/route/106106873/mama-bear,2.5,-1,TR,5.10a/b,1,30,36.3402,-80.4808
Orangahang,"San Ysidro > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/105794619/orangahang,2.7,-1,"Trad, TR",5.7+,1,80,34.45379,-119.62329
"Gill's Nose","06: Gill's Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730475/gills-nose,3.6,-1,TR,5.11c,1,,43.41364,-89.71275
O'Doul's,"Beer Can Alley > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105958754/odouls,2.5,-1,"Sport, TR",5.10b,1,50,40.4452,-111.6982
"Panic in the Gray Room","Upper Infirmary Slabs > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/105751108/panic-in-the-gray-room,3.0,-1,"Sport, TR",5.10b,1,,40.18804,-105.33379
Cop-Out,"7.1.1 - Railroad Amphitheater > East Bluff 07 - Railroad Tracks > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730355/cop-out,3.6,-1,"Trad, TR",5.11a,1,,43.41812,-89.72723
"The Sins of the Son","6. The Good Book > s. Books Tier > Powerlinez > New York",https://www.mountainproject.com/route/108831115/the-sins-of-the-son,3.3,-1,"Sport, TR",5.10b,1,60,41.14596,-74.16582
"G.I. Joe","Tinker Toys > Rock Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105742100/gi-joe,1.9,-1,"Sport, TR",5.9,1,30,40.265,-111.6223
"Harvest Moon","d. Harvest Moon to the End > The Near Trapps > The Gunks > New York",https://www.mountainproject.com/route/106346934/harvest-moon,3.4,-1,"Trad, TR",5.11a,1,65,41.72872,-74.20061
"Pipe Dream","Octopus Garden > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105963374/pipe-dream,2.4,-1,"Trad, TR",5.8,1,60,49.7081,-123.1346
"The Nutcracker","Nutcracker Buttress > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105990407/the-nutcracker,3.3,-1,TR,5.10a,1,50,34.27163,-118.60414
"Smiley Kylee","The Wart > Lower Lump Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108623329/smiley-kylee,2.4,-1,"Trad, TR",5.7+,1,100,47.81678,-121.5767
"Eleven Cent Moon","Holdout > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105752242/eleven-cent-moon,3.6,-1,"Trad, TR",5.11d,1,,41.15735,-105.37372
"From Soup to Nuts","Moderate Mecca > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732239/from-soup-to-nuts,1.7,-1,"Trad, TR",5.7,1,50,36.14212,-115.42055
Sidewinder,"6. Practice Face (right end) > Crow Hill > Leominster Area > Massachusetts",https://www.mountainproject.com/route/106395063/sidewinder,2.1,-1,"Trad, TR",5.7,1,70,42.51958,-71.85875
"Mr. Sandman","Narcolepsy Area > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740855/mr-sandman,2.3,-1,"Trad, TR",5.10b,1,60,40.6214,-111.7472
"Digit's Delight","The Cave Area > Mount Woodson > North SD > San Diego > California",https://www.mountainproject.com/route/105796703/digits-delight,3.1,-1,"Trad, TR",5.10d,1,20,33.00805,-116.96778
"Pee on Dee","Brown Cloud Rocks > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105748238/pee-on-dee,1.6,-1,"Sport, TR",5.8,1,40,39.76833,-105.2159
Mariah,"Main Wall > Mission Gorge > South SD > San Diego > California",https://www.mountainproject.com/route/105791139/mariah,2.9,-1,"Trad, TR",5.10a,1,60,32.82665,-117.05071
Backtalk,"Redgarden - S Buttress > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105751426/backtalk,2.7,-1,"Trad, Sport, TR","5.10c R",1,,39.93119,-105.28395
Frictionary,"South Face > Surprising Crag > The Sport Park > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105749821/frictionary,1.6,-1,"Sport, TR",5.7,1,,39.97305,-105.46306
"Guide Cracks  2","South Flank > Daff Dome > Daff Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/108218808/guide-cracks-2,2.3,-1,"Trad, TR",5.8,1,65,37.87804,-119.41351
"Windy Days","Brown Cloud Rocks > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105748226/windy-days,1.6,-1,"Sport, TR",5.8,1,,39.76833,-105.2159
"Left Center","Point Dume > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/105850727/left-center,2.0,-1,TR,5.8,1,90,34.01498,-118.82049
Adoption,"Relationship Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106069799/adoption,3.3,-1,"Sport, TR",5.11+,1,30,46.13405,-92.85854
"Howdy Dude","Three Bears > Pilot Mountain > North Carolina",https://www.mountainproject.com/route/106106865/howdy-dude,2.5,-1,TR,5.7,1,60,36.3402,-80.4808
"Under Fire","c Electric Co. Sector > Safe Harbor South > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/107441415/under-fire,2.2,-1,"Sport, TR",5.9,1,30,39.91599,-76.37581
"Zig-zag crack","Hillbilly Routes > Hillbilly Hollow > Wisconsin",https://www.mountainproject.com/route/105863290/zig-zag-crack,3.5,-1,"Trad, TR",5.10a,1,40,43.9763,-89.5005
"Twofers  Bypass","Happy Hour Crag > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748388/twofers-bypass,2.1,-1,"Trad, TR",5.8,1,,40.0033,-105.3939
Paydirt,"Surf City > Lower Icicle Canyon > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106615908/paydirt,2.7,-1,"Trad, TR",5.7,1,60,47.54847,-120.69687
Goldilocks,"Goldilocks Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105898554/goldilocks,3.1,-1,"Sport, TR",5.11a,1,,39.31704,-120.32423
"Panic in Detroit","North Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105947678/panic-in-detroit,3.9,-1,"Trad, TR",5.12b/c,1,65,39.31633,-120.31906
Llama,"Cracked Wall > Bishop Peak > San Luis Obispo > Central Coast > California",https://www.mountainproject.com/route/105737255/llama,3.1,-1,"Trad, TR",5.10c/d,1,60,35.30227,-120.69427
"Lunge Roof (aka Rhino Dyno, or Gunks Roof)","Rose Ledge > Massachusetts",https://www.mountainproject.com/route/106155495/lunge-roof-aka-rhino-dyno-or-gunks-roof,3.2,-1,"Trad, TR",5.10-,1,40,42.6105,-72.4711
"Rachel's Crack","6. The Tower Wall > k. Tower Wall area > Powerlinez > New York",https://www.mountainproject.com/route/108425035/rachels-crack,3.0,-1,"Trad, TR",5.8-,1,90,41.145,-74.1653
Vulgaria,"Cliff Lake > Uinta Mountains > Utah",https://www.mountainproject.com/route/105975894/vulgaria,2.8,-1,"Sport, TR",5.8,1,70,40.6879,-110.9686
"Darcy's Wall","04: D'Arcy's Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730946/darcys-wall,2.8,-1,TR,5.8,1,30,43.41361,-89.71224
"Coffin Crack","The Sports Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105755722/coffin-crack,2.5,-1,"Trad, TR",5.9,1,83,39.74561,-105.24985
"Romeo's Ladder","Romeo's Ladder > Great Falls > DC & Northern VA Region > Virginia",https://www.mountainproject.com/route/106854484/romeos-ladder,2.7,-1,"Trad, TR",5.7,1,35,38.98922,-77.24759
"Maggie's Farm","Nabisco Canyon > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106061742/maggies-farm,3.4,-1,TR,5.11b,1,50,34.27145,-118.60406
"The Dihedral","Main Wall > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106198776/the-dihedral,3.3,-1,"Trad, TR",5.9+,1,80,47.68751,-117.32723
"Ross's Crack","Shovel Point > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/105831538/rosss-crack,2.9,-1,"Trad, TR",5.10b,1,60,47.33938,-91.18778
Oops,"k. Oops Wall > Peterskill > The Gunks > New York",https://www.mountainproject.com/route/105910451/oops,3.6,-1,"Trad, TR",5.10-,1,75,41.7397,-74.21534
"Kid's Climb","Brown Cloud Rocks > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105748166/kids-climb,1.5,-1,"Sport, TR",5.10a,1,50,39.76833,-105.2159
Poundcake,"The Wake-Up Wall > 05-Sandstone Quarry > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/106538886/poundcake,1.5,-1,"Sport, TR",5.8,1,40,36.16724,-115.45361
Jaws,"Jaws Block/West Side Rock > Sand Rock > Alabama",https://www.mountainproject.com/route/105943764/jaws,3.1,-1,"Trad, TR",5.9+,1,27,34.1799,-85.81751
"Eric's Face","Robbins Boulder > Mount Woodson > North SD > San Diego > California",https://www.mountainproject.com/route/105795947/erics-face,2.9,-1,TR,5.11b,1,25,33.0056,-116.96588
"Cleos Needle-Southwest Rib","Cleopatra's Needle > West Bluff 03 - Cleo Amphitheater > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105731018/cleos-needle-southwest-rib,3.1,-1,"Trad, TR",5.7,1,50,43.4173,-89.73846
"Sickle Crack","Sickle Crack Boulder > Mount Woodson > North SD > San Diego > California",https://www.mountainproject.com/route/105791745/sickle-crack,3.2,-1,"Trad, TR",5.8+,1,20,33.0063,-116.96
